Date,Flow,Code
23/01/1982,4.0241,30
24/01/1982,3.9921,30
25/01/1982,3.9182,30
26/01/1982,4.0213,30
27/01/1982,4.2753,30
28/01/1982,4.3631,30
29/01/1982,4.3261,30
30/01/1982,4.304,30
31/01/1982,4.2939,30
1/02/1982,4.2752,30
2/02/1982,4.316,30
3/02/1982,4.319,30
4/02/1982,4.2163,30
5/02/1982,4.1285,30
6/02/1982,3.9641,30
7/02/1982,3.818,30
8/02/1982,3.785,30
9/02/1982,3.75,30
10/02/1982,3.7324,30
11/02/1982,3.6809,30
12/02/1982,3.7018,30
13/02/1982,3.9072,30
14/02/1982,3.9605,30
15/02/1982,3.8593,30
16/02/1982,3.8978,30
17/02/1982,4.1903,30
18/02/1982,4.3657,30
19/02/1982,4.3179,30
20/02/1982,4.4654,30
21/02/1982,4.6156,30
22/02/1982,4.65,30
23/02/1982,4.6505,30
24/02/1982,4.6892,30
25/02/1982,4.7175,30
26/02/1982,4.7057,30
27/02/1982,4.7603,30
28/02/1982,4.7987,30
1/03/1982,4.8502,30
2/03/1982,4.9427,30
3/03/1982,4.9383,30
4/03/1982,4.8685,30
5/03/1982,4.7859,30
6/03/1982,4.8002,30
7/03/1982,4.5054,30
8/03/1982,4.4423,30
9/03/1982,4.6071,30
10/03/1982,4.9414,30
11/03/1982,5.0714,30
12/03/1982,5.195,30
13/03/1982,5.225,30
14/03/1982,5.1206,30
15/03/1982,5.0232,30
16/03/1982,4.8684,30
17/03/1982,4.711,30
18/03/1982,4.6539,30
19/03/1982,4.7744,30
20/03/1982,4.7955,30
21/03/1982,4.8401,30
22/03/1982,4.8608,30
23/03/1982,5.0403,30
24/03/1982,5.2379,30
25/03/1982,5.3364,30
26/03/1982,5.1654,30
27/03/1982,5.2641,30
28/03/1982,5.2605,30
29/03/1982,5.3493,30
30/03/1982,5.5476,30
31/03/1982,5.7167,30
1/04/1982,5.6943,30
2/04/1982,5.6007,30
3/04/1982,5.6081,30
4/04/1982,5.5785,30
5/04/1982,5.3579,30
6/04/1982,5.492,30
7/04/1982,5.6179,30
8/04/1982,5.643,30
9/04/1982,5.5382,30
10/04/1982,5.5205,30
11/04/1982,5.2859,30
12/04/1982,5.2792,30
13/04/1982,5.2886,30
14/04/1982,5.2132,30
15/04/1982,5.1557,30
16/04/1982,5.1603,30
17/04/1982,5.4999,30
18/04/1982,5.7356,30
19/04/1982,5.7925,30
20/04/1982,5.7526,30
21/04/1982,5.6901,30
22/04/1982,5.6608,30
23/04/1982,5.6186,30
24/04/1982,5.6481,30
25/04/1982,5.6708,30
26/04/1982,5.7066,30
27/04/1982,5.6906,30
28/04/1982,5.8905,30
29/04/1982,5.8513,30
30/04/1982,5.7115,30
1/05/1982,5.6956,30
2/05/1982,5.7011,30
3/05/1982,5.6524,30
4/05/1982,5.551,30
5/05/1982,5.5994,30
6/05/1982,5.6428,30
7/05/1982,5.8285,30
8/05/1982,6.0651,30
9/05/1982,6.1213,30
10/05/1982,6.0441,30
11/05/1982,5.948,30
12/05/1982,5.701,30
13/05/1982,5.8223,30
14/05/1982,6.0164,30
15/05/1982,6.1436,30
16/05/1982,6.214,30
17/05/1982,6.1344,30
18/05/1982,6.1156,30
19/05/1982,5.8421,30
20/05/1982,5.876,30
21/05/1982,5.9957,30
22/05/1982,6.1023,30
23/05/1982,6.2009,30
24/05/1982,6.1882,30
25/05/1982,6.1344,30
26/05/1982,6.1483,30
27/05/1982,6.117,30
28/05/1982,6.1795,30
29/05/1982,6.1344,30
30/05/1982,6.1724,30
31/05/1982,6.1129,30
1/06/1982,6.1635,30
2/06/1982,6.2416,30
3/06/1982,6.2808,30
4/06/1982,6.258,30
5/06/1982,6.305,30
6/06/1982,6.3702,30
7/06/1982,6.3345,30
8/06/1982,6.3426,30
9/06/1982,6.3874,30
10/06/1982,6.5341,30
11/06/1982,7.029,30
12/06/1982,6.9448,30
13/06/1982,6.9502,30
14/06/1982,6.8208,30
15/06/1982,6.7981,30
16/06/1982,6.8256,30
17/06/1982,6.8032,30
18/06/1982,6.7564,30
19/06/1982,6.7095,30
20/06/1982,6.6999,30
21/06/1982,6.9052,30
22/06/1982,7.0118,30
23/06/1982,6.9089,30
24/06/1982,6.8829,30
25/06/1982,6.8524,30
26/06/1982,6.8278,30
27/06/1982,6.8256,30
28/06/1982,6.8076,30
29/06/1982,6.7861,30
30/06/1982,6.852,30
1/07/1982,6.8912,30
2/07/1982,6.8293,30
3/07/1982,6.7632,30
4/07/1982,6.7395,30
5/07/1982,6.7618,30
6/07/1982,6.798,30
7/07/1982,6.8151,30
8/07/1982,6.783,30
9/07/1982,6.75,30
10/07/1982,6.7556,30
11/07/1982,6.7778,30
12/07/1982,6.8,30
13/07/1982,6.8209,30
14/07/1982,6.8139,30
15/07/1982,6.766,30
16/07/1982,6.8712,30
17/07/1982,6.8257,30
18/07/1982,6.7409,30
19/07/1982,6.6748,30
20/07/1982,6.7282,30
21/07/1982,6.7967,30
22/07/1982,7.0321,30
23/07/1982,7.1312,30
24/07/1982,7.1034,30
25/07/1982,7.0384,30
26/07/1982,6.9941,30
27/07/1982,6.994,30
28/07/1982,7.0052,30
29/07/1982,7.1073,30
30/07/1982,7.0611,30
31/07/1982,7.0952,30
1/08/1982,7.1014,30
2/08/1982,7.0786,30
3/08/1982,6.9646,30
4/08/1982,6.8256,30
5/08/1982,6.8,30
6/08/1982,6.8343,30
7/08/1982,6.8181,30
8/08/1982,6.7284,30
9/08/1982,6.7314,30
10/08/1982,6.9501,30
11/08/1982,6.8972,30
12/08/1982,6.934,30
13/08/1982,6.9883,30
14/08/1982,6.9556,30
15/08/1982,6.9275,30
16/08/1982,6.9852,30
17/08/1982,7.1168,30
18/08/1982,7.029,30
19/08/1982,7.0366,30
20/08/1982,6.8905,30
21/08/1982,6.7486,30
22/08/1982,6.6101,30
23/08/1982,6.6189,30
24/08/1982,6.594,30
25/08/1982,6.7313,30
26/08/1982,6.5595,30
27/08/1982,6.5694,30
28/08/1982,6.7597,30
29/08/1982,6.8005,30
30/08/1982,6.6423,30
31/08/1982,6.537,30
1/09/1982,6.4799,30
2/09/1982,6.4516,30
3/09/1982,6.3957,30
4/09/1982,6.4092,30
5/09/1982,6.46,30
6/09/1982,6.555,30
7/09/1982,6.8338,30
8/09/1982,6.9819,30
9/09/1982,6.9868,30
10/09/1982,6.9543,30
11/09/1982,6.8689,30
12/09/1982,6.8031,30
13/09/1982,6.7356,30
14/09/1982,6.7478,30
15/09/1982,6.6568,30
16/09/1982,6.5058,30
17/09/1982,6.4625,30
18/09/1982,6.1532,30
19/09/1982,5.91,30
20/09/1982,5.7634,30
21/09/1982,5.7024,30
22/09/1982,5.6706,30
23/09/1982,5.6959,30
24/09/1982,5.4722,30
25/09/1982,5.2885,30
26/09/1982,5.2516,30
27/09/1982,5.3914,30
28/09/1982,5.7783,30
29/09/1982,6.0654,30
30/09/1982,6.3324,30
1/10/1982,6.2343,30
2/10/1982,6.3155,30
3/10/1982,6.1835,30
4/10/1982,6.0794,30
5/10/1982,6.3275,30
6/10/1982,6.4345,30
7/10/1982,6.4691,30
8/10/1982,6.5485,30
9/10/1982,6.5126,30
10/10/1982,6.881,30
11/10/1982,7.3334,30
12/10/1982,6.9333,30
13/10/1982,6.6441,30
14/10/1982,6.3536,30
15/10/1982,6.2296,30
16/10/1982,6.0846,30
17/10/1982,5.7144,30
18/10/1982,5.5728,30
19/10/1982,5.7835,30
20/10/1982,5.786,30
21/10/1982,5.7729,30
22/10/1982,5.9739,30
23/10/1982,6.2018,30
24/10/1982,6.3139,30
25/10/1982,6.5168,30
26/10/1982,6.3164,30
27/10/1982,5.9214,30
28/10/1982,5.8191,30
29/10/1982,6.0897,30
30/10/1982,6.0622,30
31/10/1982,5.7549,30
1/11/1982,5.7936,30
2/11/1982,6.2149,30
3/11/1982,6.5172,30
4/11/1982,6.5693,30
5/11/1982,6.7065,30
6/11/1982,6.3759,30
7/11/1982,6.2267,30
8/11/1982,5.8537,30
9/11/1982,5.6755,30
10/11/1982,5.8735,30
11/11/1982,5.8507,30
12/11/1982,5.6321,30
13/11/1982,5.4042,30
14/11/1982,5.0525,30
15/11/1982,4.9179,30
16/11/1982,4.8135,30
17/11/1982,4.5667,30
18/11/1982,4.4771,30
19/11/1982,4.3461,30
20/11/1982,4.4671,30
21/11/1982,4.4098,30
22/11/1982,4.399,30
23/11/1982,4.1162,30
24/11/1982,3.9,30
25/11/1982,3.5378,30
26/11/1982,3.3483,30
27/11/1982,3.2091,30
28/11/1982,3.3364,30
29/11/1982,3.5486,30
30/11/1982,3.7623,30
1/12/1982,3.7039,30
2/12/1982,3.8052,30
3/12/1982,3.8494,30
4/12/1982,3.8398,30
5/12/1982,3.8215,30
6/12/1982,3.7399,30
7/12/1982,3.7725,30
8/12/1982,3.8016,30
9/12/1982,3.8711,30
10/12/1982,3.8532,30
11/12/1982,3.9162,30
12/12/1982,3.8896,30
13/12/1982,3.5541,30
14/12/1982,3.3972,30
15/12/1982,3.0983,30
16/12/1982,3.0349,30
17/12/1982,3.065,30
18/12/1982,3.02,30
19/12/1982,2.9889,30
20/12/1982,2.9254,30
21/12/1982,2.9902,30
22/12/1982,3.0538,30
23/12/1982,2.9621,30
24/12/1982,3.0865,30
25/12/1982,2.9124,30
26/12/1982,2.9655,30
27/12/1982,2.9756,30
28/12/1982,2.8081,30
29/12/1982,2.7662,30
30/12/1982,3.0194,30
31/12/1982,2.9763,30
1/01/1983,2.748,30
2/01/1983,2.5707,30
3/01/1983,2.5836,30
4/01/1983,2.5648,30
5/01/1983,2.7418,30
6/01/1983,2.6271,30
7/01/1983,2.6201,30
8/01/1983,2.5328,30
9/01/1983,2.3719,30
10/01/1983,2.4887,30
11/01/1983,2.4519,30
12/01/1983,2.6507,30
13/01/1983,2.8791,30
14/01/1983,2.9913,30
15/01/1983,3.0268,30
16/01/1983,3.0159,30
17/01/1983,2.9964,30
18/01/1983,3.0521,30
19/01/1983,3.0838,30
20/01/1983,2.9733,30
21/01/1983,2.7749,30
22/01/1983,2.6529,30
23/01/1983,2.5011,30
24/01/1983,2.534,30
25/01/1983,2.4706,30
26/01/1983,2.5446,30
27/01/1983,2.5621,30
28/01/1983,2.5725,30
29/01/1983,2.6507,30
30/01/1983,2.6307,30
31/01/1983,2.405,30
1/02/1983,2.3286,30
2/02/1983,2.2725,30
3/02/1983,2.161,30
4/02/1983,2.1711,30
5/02/1983,2.2099,30
6/02/1983,2.2098,30
7/02/1983,2.2364,30
8/02/1983,2.2578,30
9/02/1983,2.1868,30
10/02/1983,2.1982,30
11/02/1983,2.1811,30
12/02/1983,2.4992,30
13/02/1983,2.9044,30
14/02/1983,3.0497,30
15/02/1983,3.0357,30
16/02/1983,2.7995,30
17/02/1983,2.621,30
18/02/1983,2.4067,30
19/02/1983,2.2417,30
20/02/1983,2.2689,30
21/02/1983,2.429,30
22/02/1983,2.4142,30
23/02/1983,2.9179,30
24/02/1983,2.5954,30
25/02/1983,2.4782,30
26/02/1983,2.4793,30
27/02/1983,2.3711,30
28/02/1983,2.3476,30
1/03/1983,2.3961,30
2/03/1983,2.4963,30
3/03/1983,650.9682,15
4/03/1983,962.9291,15
5/03/1983,964.6553,15
6/03/1983,84.1891,30
7/03/1983,23.9107,30
8/03/1983,10.6719,30
9/03/1983,7.5727,30
10/03/1983,6.5603,30
11/03/1983,5.9068,30
12/03/1983,5.5358,30
13/03/1983,5.419,30
14/03/1983,5.1754,30
15/03/1983,5.1411,30
16/03/1983,5.2925,30
17/03/1983,5.4199,30
18/03/1983,5.4489,30
19/03/1983,5.3196,30
20/03/1983,5.1712,30
21/03/1983,5.0112,30
22/03/1983,4.8672,30
23/03/1983,4.8191,30
24/03/1983,4.8992,30
25/03/1983,5.2091,30
26/03/1983,4.949,30
27/03/1983,4.9841,30
28/03/1983,4.8102,30
29/03/1983,4.7455,30
30/03/1983,4.6466,30
31/03/1983,4.6425,30
1/04/1983,4.5062,30
2/04/1983,4.8959,30
3/04/1983,5.3994,30
4/04/1983,8.3877,30
5/04/1983,28.9609,30
6/04/1983,12.2471,30
7/04/1983,9.1085,30
8/04/1983,8.2487,30
9/04/1983,7.6413,30
10/04/1983,7.1898,30
11/04/1983,8.4854,30
12/04/1983,8.5486,30
13/04/1983,7.8874,30
14/04/1983,7.1008,30
15/04/1983,6.8723,30
16/04/1983,6.6035,30
17/04/1983,6.5201,30
18/04/1983,6.2271,30
19/04/1983,6.1738,30
20/04/1983,6.2195,30
21/04/1983,6.2653,30
22/04/1983,6.2223,30
23/04/1983,5.9139,30
24/04/1983,5.9465,30
25/04/1983,6.0069,30
26/04/1983,6.4561,30
27/04/1983,10.8994,30
28/04/1983,8.8077,30
29/04/1983,7.7465,30
30/04/1983,7.2108,30
1/05/1983,6.9984,30
2/05/1983,6.9984,30
3/05/1983,6.9984,30
4/05/1983,7.1087,30
5/05/1983,7.5191,30
6/05/1983,7.4777,30
7/05/1983,7.1105,30
8/05/1983,7.0524,30
9/05/1983,6.8433,30
10/05/1983,6.9117,30
11/05/1983,6.979,30
12/05/1983,6.9298,30
13/05/1983,6.8253,30
14/05/1983,6.7447,30
15/05/1983,6.855,30
16/05/1983,7.0484,30
17/05/1983,7.4235,30
18/05/1983,7.4526,30
19/05/1983,7.2204,30
20/05/1983,7.1097,30
21/05/1983,7.1307,30
22/05/1983,7.0506,30
23/05/1983,6.9705,30
24/05/1983,7.0794,30
25/05/1983,7.2559,30
26/05/1983,7.0237,30
27/05/1983,6.9545,30
28/05/1983,7.3413,30
29/05/1983,7.2436,30
30/05/1983,7.3405,30
31/05/1983,7.5158,30
1/06/1983,7.5931,30
2/06/1983,7.5717,30
3/06/1983,7.5477,30
4/06/1983,7.5238,30
5/06/1983,7.4998,30
6/06/1983,7.4758,30
7/06/1983,7.4519,30
8/06/1983,7.6963,15
9/06/1983,7.9257,15
10/06/1983,7.9852,15
11/06/1983,8.0448,15
12/06/1983,8.1043,15
13/06/1983,8.1638,15
14/06/1983,8.2233,15
15/06/1983,8.2829,15
16/06/1983,8.3424,15
17/06/1983,8.4019,15
18/06/1983,8.4615,15
19/06/1983,8.521,15
20/06/1983,8.5805,15
21/06/1983,8.6401,15
22/06/1983,8.6996,15
23/06/1983,8.7591,15
24/06/1983,8.8186,15
25/06/1983,8.8782,15
26/06/1983,8.9377,15
27/06/1983,8.9972,15
28/06/1983,9.0568,15
29/06/1983,9.1163,15
30/06/1983,9.1758,15
1/07/1983,9.2353,15
2/07/1983,9.2949,15
3/07/1983,9.3544,15
4/07/1983,9.4139,15
5/07/1983,9.4735,15
6/07/1983,9.533,15
7/07/1983,9.5925,15
8/07/1983,9.6521,15
9/07/1983,9.7116,15
10/07/1983,9.7711,15
11/07/1983,9.8306,15
12/07/1983,9.8902,15
13/07/1983,9.9497,15
14/07/1983,10.0092,15
15/07/1983,10.0688,15
16/07/1983,10.1283,15
17/07/1983,10.1878,15
18/07/1983,10.2473,15
19/07/1983,10.3069,15
20/07/1983,8.4074,15
21/07/1983,6.2247,15
22/07/1983,6.3103,15
23/07/1983,6.362,20
24/07/1983,6.4106,20
25/07/1983,6.4592,20
26/07/1983,6.5078,20
27/07/1983,6.7234,20
28/07/1983,7.5912,20
29/07/1983,8.7382,20
30/07/1983,7.9785,20
31/07/1983,8.3037,20
1/08/1983,8.7051,20
2/08/1983,8.4925,20
3/08/1983,8.3752,20
4/08/1983,7.8627,20
5/08/1983,7.3613,20
6/08/1983,7.3004,20
7/08/1983,7.2979,20
8/08/1983,7.0628,20
9/08/1983,6.937,20
10/08/1983,6.9923,20
11/08/1983,7.0484,20
12/08/1983,7.1044,20
13/08/1983,7.1605,20
14/08/1983,7.2166,20
15/08/1983,7.2727,20
16/08/1983,7.3521,20
17/08/1983,7.2417,20
18/08/1983,7.8636,20
19/08/1983,7.559,30
20/08/1983,7.4267,30
21/08/1983,7.2419,30
22/08/1983,7.0314,30
23/08/1983,7.0814,30
24/08/1983,7.1514,30
25/08/1983,7.643,30
26/08/1983,9.0459,30
27/08/1983,9.8529,30
28/08/1983,8.6153,30
29/08/1983,8.3136,30
30/08/1983,7.9488,30
31/08/1983,7.3927,30
1/09/1983,7.1057,30
2/09/1983,6.9997,30
3/09/1983,7.0052,30
4/09/1983,6.9524,30
5/09/1983,7.6449,30
6/09/1983,9.0898,30
7/09/1983,10.9566,30
8/09/1983,12.3683,30
9/09/1983,10.2138,30
10/09/1983,10.3084,30
11/09/1983,18.3376,30
12/09/1983,16.9344,30
13/09/1983,12.5668,30
14/09/1983,10.5466,30
15/09/1983,9.5634,30
16/09/1983,8.879,30
17/09/1983,8.4509,30
18/09/1983,8.3629,30
19/09/1983,7.7564,30
20/09/1983,7.5102,30
21/09/1983,7.0098,30
22/09/1983,6.6258,30
23/09/1983,6.1768,30
24/09/1983,6.0448,30
25/09/1983,5.8055,30
26/09/1983,5.8399,30
27/09/1983,5.7312,30
28/09/1983,5.4983,30
29/09/1983,5.2763,30
30/09/1983,5.0889,30
1/10/1983,4.9183,30
2/10/1983,4.9633,30
3/10/1983,4.866,30
4/10/1983,4.4978,30
5/10/1983,4.4365,30
6/10/1983,4.6003,30
7/10/1983,4.5513,30
8/10/1983,4.6079,30
9/10/1983,4.5584,30
10/10/1983,4.3407,30
11/10/1983,4.019,30
12/10/1983,4.2424,30
13/10/1983,4.3354,30
14/10/1983,4.4555,30
15/10/1983,5.2859,30
16/10/1983,5.6278,30
17/10/1983,5.9464,30
18/10/1983,5.3095,30
19/10/1983,5.384,30
20/10/1983,5.7925,30
21/10/1983,6.0715,30
22/10/1983,5.3077,30
23/10/1983,5.0535,30
24/10/1983,4.5491,30
25/10/1983,4.1689,30
26/10/1983,3.9516,30
27/10/1983,3.7802,30
28/10/1983,3.6342,30
29/10/1983,3.456,30
30/10/1983,3.4879,30
31/10/1983,3.9648,30
1/11/1983,4.0566,30
2/11/1983,3.9744,30
3/11/1983,3.8025,30
4/11/1983,3.7817,30
5/11/1983,3.7539,30
6/11/1983,3.7687,30
7/11/1983,3.5424,30
8/11/1983,3.4797,30
9/11/1983,3.5806,30
10/11/1983,3.6288,30
11/11/1983,3.6288,30
12/11/1983,3.5437,30
13/11/1983,3.4168,30
14/11/1983,3.2265,30
15/11/1983,3.1123,30
16/11/1983,2.9338,30
17/11/1983,3.0597,30
18/11/1983,3.2659,30
19/11/1983,3.3696,30
20/11/1983,3.3696,30
21/11/1983,3.209,30
22/11/1983,3.1128,30
23/11/1983,2.9403,30
24/11/1983,2.9286,30
25/11/1983,3.0122,30
26/11/1983,3.3398,30
27/11/1983,5.2663,30
28/11/1983,6.038,30
29/11/1983,4.7776,30
30/11/1983,4.0952,30
1/12/1983,3.5817,30
2/12/1983,3.3737,30
3/12/1983,3.456,30
4/12/1983,3.456,30
5/12/1983,3.3681,30
6/12/1983,3.2669,30
7/12/1983,3.2904,30
8/12/1983,3.5255,30
9/12/1983,3.7376,30
10/12/1983,3.5212,30
11/12/1983,3.5168,30
12/12/1983,3.4865,30
13/12/1983,3.2206,30
14/12/1983,3.0196,30
15/12/1983,2.872,30
16/12/1983,2.7718,30
17/12/1983,2.7285,30
18/12/1983,2.5612,30
19/12/1983,2.4939,30
20/12/1983,2.5338,30
21/12/1983,2.4401,30
22/12/1983,2.3158,30
23/12/1983,2.3131,30
24/12/1983,2.3076,30
25/12/1983,2.147,30
26/12/1983,2.1741,30
27/12/1983,2.2176,30
28/12/1983,1.9685,30
29/12/1983,1.9841,30
30/12/1983,1.9657,30
31/12/1983,2.2506,30
1/01/1984,2.2805,30
2/01/1984,2.2777,30
3/01/1984,2.8619,30
4/01/1984,2.6141,30
5/01/1984,2.4731,30
6/01/1984,2.2798,30
7/01/1984,2.2992,30
8/01/1984,2.1973,30
9/01/1984,2.2061,30
10/01/1984,2.1927,30
11/01/1984,2.1166,30
12/01/1984,2.1741,30
13/01/1984,2.1898,30
14/01/1984,2.2787,30
15/01/1984,3.6359,30
16/01/1984,3.9112,30
17/01/1984,3.8748,30
18/01/1984,3.4179,30
19/01/1984,3.1782,30
20/01/1984,3.1306,30
21/01/1984,3.0591,30
22/01/1984,3.013,30
23/01/1984,2.9725,30
24/01/1984,2.9003,30
25/01/1984,2.7245,30
26/01/1984,2.8739,30
27/01/1984,2.9098,30
28/01/1984,3.0025,30
29/01/1984,3.0072,30
30/01/1984,2.8597,30
31/01/1984,2.7352,30
1/02/1984,2.729,30
2/02/1984,2.7806,30
3/02/1984,2.8009,30
4/02/1984,2.6995,30
5/02/1984,2.6151,30
6/02/1984,2.5781,30
7/02/1984,2.6479,30
8/02/1984,2.609,30
9/02/1984,2.6047,30
10/02/1984,2.5933,30
11/02/1984,2.5454,30
12/02/1984,2.5137,30
13/02/1984,2.5283,30
14/02/1984,2.5271,30
15/02/1984,2.461,30
16/02/1984,2.3973,30
17/02/1984,2.4601,30
18/02/1984,2.4161,30
19/02/1984,2.384,30
20/02/1984,2.361,30
21/02/1984,2.3885,30
22/02/1984,2.3633,30
23/02/1984,2.3414,30
24/02/1984,2.29,30
25/02/1984,2.3576,30
26/02/1984,2.3653,30
27/02/1984,2.3398,30
28/02/1984,2.4591,30
29/02/1984,2.455,30
1/03/1984,2.4622,30
2/03/1984,2.5067,30
3/03/1984,2.5412,30
4/03/1984,2.5484,30
5/03/1984,2.537,30
6/03/1984,2.4735,30
7/03/1984,2.3733,30
8/03/1984,2.3005,30
9/03/1984,2.3265,30
10/03/1984,2.2783,30
11/03/1984,2.3436,30
12/03/1984,2.3514,30
13/03/1984,2.3329,30
14/03/1984,2.3534,30
15/03/1984,2.3302,30
16/03/1984,2.3063,30
17/03/1984,2.3196,30
18/03/1984,2.316,30
19/03/1984,2.3555,30
20/03/1984,2.357,30
21/03/1984,2.3775,30
22/03/1984,2.4466,30
23/03/1984,2.47,30
24/03/1984,2.5008,30
25/03/1984,5.5473,30
26/03/1984,2.7564,30
27/03/1984,2.6506,30
28/03/1984,2.6465,30
29/03/1984,2.6248,30
30/03/1984,2.6283,30
31/03/1984,2.5575,30
1/04/1984,2.6006,30
2/04/1984,2.738,30
3/04/1984,2.7629,30
4/04/1984,2.8242,30
5/04/1984,2.8216,30
6/04/1984,2.8274,30
7/04/1984,3.0416,30
8/04/1984,3.0991,30
9/04/1984,3.0779,30
10/04/1984,3.064,30
11/04/1984,3.0187,30
12/04/1984,2.9788,30
13/04/1984,2.9904,30
14/04/1984,2.9818,30
15/04/1984,2.9785,30
16/04/1984,3.1647,30
17/04/1984,3.2085,30
18/04/1984,3.1531,30
19/04/1984,3.2345,30
20/04/1984,3.3895,30
21/04/1984,3.3196,30
22/04/1984,3.2669,30
23/04/1984,3.2138,30
24/04/1984,3.1389,30
25/04/1984,3.1104,30
26/04/1984,3.1106,30
27/04/1984,3.1687,30
28/04/1984,3.2578,30
29/04/1984,3.2067,30
30/04/1984,3.1412,30
1/05/1984,3.1191,30
2/05/1984,3.1365,30
3/05/1984,3.1538,30
4/05/1984,3.1712,30
5/05/1984,3.1886,30
6/05/1984,3.23,30
7/05/1984,3.2944,30
8/05/1984,3.3521,30
9/05/1984,3.311,30
10/05/1984,3.2556,30
11/05/1984,3.211,30
12/05/1984,3.2323,30
13/05/1984,3.2765,30
14/05/1984,3.311,30
15/05/1984,3.343,30
16/05/1984,3.3195,30
17/05/1984,3.1985,30
18/05/1984,3.1971,30
19/05/1984,3.3199,30
20/05/1984,3.3696,30
21/05/1984,3.319,30
22/05/1984,3.3601,30
23/05/1984,3.4175,30
24/05/1984,3.3838,30
25/05/1984,3.4678,30
26/05/1984,3.5236,30
27/05/1984,3.5163,30
28/05/1984,3.4786,30
29/05/1984,3.4838,30
30/05/1984,3.5513,30
31/05/1984,3.6128,30
1/06/1984,3.6011,30
2/06/1984,3.5688,30
3/06/1984,3.5441,30
4/06/1984,3.5424,30
5/06/1984,3.5424,30
6/06/1984,3.5543,30
7/06/1984,3.5785,30
8/06/1984,3.6026,30
9/06/1984,3.6268,30
10/06/1984,3.6509,30
11/06/1984,3.6751,30
12/06/1984,3.6993,30
13/06/1984,3.7234,30
14/06/1984,3.7476,30
15/06/1984,3.7717,30
16/06/1984,3.9202,30
17/06/1984,4.0938,30
18/06/1984,3.8845,30
19/06/1984,3.8051,30
20/06/1984,3.8016,30
21/06/1984,3.8016,30
22/06/1984,3.8299,30
23/06/1984,3.7261,30
24/06/1984,3.7013,30
25/06/1984,3.7152,30
26/06/1984,3.7152,30
27/06/1984,3.7393,30
28/06/1984,3.7994,30
29/06/1984,3.8179,30
30/06/1984,3.8692,30
1/07/1984,3.8228,30
2/07/1984,3.8574,30
3/07/1984,4.0005,30
4/07/1984,4.4179,30
5/07/1984,4.0691,30
6/07/1984,4.1315,30
7/07/1984,4.081,30
8/07/1984,4.0887,30
9/07/1984,4.0275,30
10/07/1984,4.009,30
11/07/1984,4.029,30
12/07/1984,4.0608,30
13/07/1984,4.0608,30
14/07/1984,4.09,30
15/07/1984,4.1422,30
16/07/1984,4.3965,30
17/07/1984,4.2995,30
18/07/1984,4.2251,30
19/07/1984,4.0985,30
20/07/1984,4.2114,30
21/07/1984,4.1576,30
22/07/1984,4.3519,30
23/07/1984,4.4936,30
24/07/1984,4.3569,30
25/07/1984,4.4748,30
26/07/1984,4.6053,30
27/07/1984,4.5104,30
28/07/1984,4.5327,30
29/07/1984,4.5732,30
30/07/1984,4.6136,30
31/07/1984,4.6541,30
1/08/1984,4.6945,30
2/08/1984,4.7348,30
3/08/1984,4.752,30
4/08/1984,4.752,30
5/08/1984,4.83,30
6/08/1984,4.8632,30
7/08/1984,4.7792,30
8/08/1984,4.6982,30
9/08/1984,4.721,30
10/08/1984,4.7093,30
11/08/1984,4.7624,30
12/08/1984,4.7742,30
13/08/1984,4.8035,30
14/08/1984,4.8227,30
15/08/1984,4.7602,30
16/08/1984,4.7927,30
17/08/1984,4.8429,30
18/08/1984,4.9043,30
19/08/1984,4.7364,30
20/08/1984,4.7716,30
21/08/1984,4.895,30
22/08/1984,4.8538,30
23/08/1984,4.8777,30
24/08/1984,4.8686,30
25/08/1984,5.0624,30
26/08/1984,5.1216,30
27/08/1984,5.1323,30
28/08/1984,5.1903,30
29/08/1984,5.2162,30
30/08/1984,5.184,30
31/08/1984,5.184,30
1/09/1984,5.2207,30
2/09/1984,5.2704,30
3/09/1984,5.4047,30
4/09/1984,5.8856,30
5/09/1984,5.7935,30
6/09/1984,5.7041,30
7/09/1984,5.6581,30
8/09/1984,5.8489,30
9/09/1984,5.7765,30
10/09/1984,5.7421,30
11/09/1984,5.7149,30
12/09/1984,5.7638,30
13/09/1984,5.7236,30
14/09/1984,5.7678,30
15/09/1984,5.7194,30
16/09/1984,5.7138,30
17/09/1984,5.9843,30
18/09/1984,5.8774,30
19/09/1984,5.9552,30
20/09/1984,5.9686,30
21/09/1984,6.0953,30
22/09/1984,6.0005,30
23/09/1984,5.8775,30
24/09/1984,5.8302,30
25/09/1984,5.799,30
26/09/1984,5.7397,30
27/09/1984,5.761,30
28/09/1984,5.7096,30
29/09/1984,5.6582,30
30/09/1984,5.6067,30
1/10/1984,5.5553,30
2/10/1984,5.6338,30
3/10/1984,5.6857,30
4/10/1984,5.6147,30
5/10/1984,5.6531,30
6/10/1984,5.685,30
7/10/1984,5.6251,30
8/10/1984,5.5554,30
9/10/1984,5.3544,30
10/10/1984,5.3042,30
11/10/1984,5.2195,30
12/10/1984,5.2538,30
13/10/1984,5.225,30
14/10/1984,5.1887,30
15/10/1984,5.1806,30
16/10/1984,5.1433,30
17/10/1984,5.1689,30
18/10/1984,5.1925,30
19/10/1984,5.2639,30
20/10/1984,5.2264,30
21/10/1984,5.241,30
22/10/1984,5.1052,30
23/10/1984,4.9685,30
24/10/1984,4.8586,30
