Date,A4260536
25/11/1980,7.65004
26/11/1980,7.54042
27/11/1980,7.23387
28/11/1980,7.17633
29/11/1980,7.31432
30/11/1980,7.34249
1/12/1980,7.48892
2/12/1980,7.3681
3/12/1980,7.42451
4/12/1980,7.452
5/12/1980,7.77105
6/12/1980,7.60285
7/12/1980,7.30837
8/12/1980,6.96625
9/12/1980,6.43919
10/12/1980,6.2062
11/12/1980,5.741
12/12/1980,5.58927
13/12/1980,6.02446
14/12/1980,6.38288
15/12/1980,6.60929
16/12/1980,6.89112
17/12/1980,7.07299
18/12/1980,7.23327
19/12/1980,7.22923
20/12/1980,7.01153
21/12/1980,6.55689
22/12/1980,6.20758
23/12/1980,6.31124
24/12/1980,6.36903
25/12/1980,6.25508
26/12/1980,6.242
27/12/1980,6.06249
28/12/1980,5.99444
29/12/1980,5.94214
30/12/1980,5.84889
31/12/1980,5.83992
1/01/1981,5.7296
2/01/1981,5.44653
3/01/1981,5.50265
4/01/1981,5.36206
5/01/1981,5.33648
6/01/1981,5.48479
7/01/1981,5.48511
8/01/1981,5.48126
9/01/1981,5.75319
10/01/1981,6.32681
11/01/1981,6.45004
12/01/1981,6.32652
13/01/1981,5.91152
14/01/1981,5.75696
15/01/1981,5.54173
16/01/1981,5.32691
17/01/1981,5.37349
18/01/1981,5.53974
19/01/1981,5.54311
20/01/1981,5.53941
21/01/1981,5.45899
22/01/1981,5.50261
23/01/1981,5.66453
24/01/1981,5.55765
25/01/1981,5.40541
26/01/1981,5.24184
27/01/1981,6.37789
28/01/1981,6.62654
29/01/1981,6.46121
30/01/1981,6.29546
31/01/1981,6.0361
1/02/1981,6.03215
2/02/1981,5.8731
3/02/1981,5.65158
4/02/1981,5.93159
5/02/1981,6.22566
6/02/1981,6.28039
7/02/1981,6.3388
8/02/1981,6.24073
9/02/1981,5.89173
10/02/1981,5.43143
11/02/1981,5.40246
12/02/1981,5.49044
13/02/1981,5.41986
14/02/1981,5.26748
15/02/1981,5.17742
16/02/1981,4.96907
17/02/1981,4.74158
18/02/1981,4.56806
19/02/1981,4.63178
20/02/1981,4.91875
21/02/1981,5.0045
22/02/1981,5.12049
23/02/1981,5.15398
24/02/1981,5.06457
25/02/1981,4.9692
26/02/1981,4.9598
27/02/1981,4.92992
28/02/1981,4.88332
1/03/1981,4.96497
2/03/1981,5.13218
3/03/1981,5.21219
4/03/1981,5.29433
5/03/1981,5.27751
6/03/1981,5.16665
7/03/1981,5.02639
8/03/1981,4.95942
9/03/1981,4.96598
10/03/1981,5.10855
11/03/1981,5.20659
12/03/1981,5.28319
13/03/1981,5.20495
14/03/1981,5.17003
15/03/1981,5.36671
16/03/1981,5.57447
17/03/1981,5.59083
18/03/1981,5.45523
19/03/1981,5.33869
20/03/1981,5.22092
21/03/1981,5.38339
22/03/1981,5.6176
23/03/1981,5.63868
24/03/1981,5.57583
25/03/1981,5.44019
26/03/1981,5.48632
27/03/1981,5.6802
28/03/1981,6.15691
29/03/1981,6.22398
30/03/1981,6.13951
31/03/1981,5.93913
1/04/1981,5.83425
2/04/1981,5.82934
3/04/1981,5.87334
4/04/1981,5.75369
5/04/1981,5.67423
6/04/1981,5.56216
7/04/1981,5.42865
8/04/1981,5.46387
9/04/1981,5.44012
10/04/1981,5.40295
11/04/1981,5.37303
12/04/1981,5.35717
13/04/1981,5.34842
14/04/1981,5.46656
15/04/1981,5.56424
16/04/1981,5.52593
17/04/1981,5.39176
18/04/1981,5.53764
19/04/1981,5.4858
20/04/1981,5.18924
21/04/1981,5.31339
22/04/1981,5.37309
23/04/1981,5.56976
24/04/1981,5.49691
25/04/1981,5.47483
26/04/1981,5.46309
27/04/1981,5.48818
28/04/1981,5.42081
29/04/1981,5.54508
30/04/1981,5.56296
1/05/1981,5.61958
2/05/1981,5.61863
3/05/1981,5.74781
4/05/1981,5.77699
5/05/1981,5.74029
6/05/1981,6.0897
7/05/1981,5.99897
8/05/1981,6.05904
9/05/1981,6.07107
10/05/1981,6.08932
11/05/1981,6.07041
12/05/1981,5.98436
13/05/1981,5.98768
14/05/1981,5.94272
15/05/1981,5.94899
16/05/1981,6.06111
17/05/1981,6.07235
18/05/1981,6.08391
19/05/1981,6.29463
20/05/1981,6.46593
21/05/1981,6.59808
22/05/1981,7.26822
23/05/1981,7.15142
24/05/1981,7.10087
25/05/1981,7.1102
26/05/1981,7.15626
27/05/1981,7.5714
28/05/1981,7.43625
29/05/1981,7.2042
30/05/1981,7.08467
31/05/1981,6.98277
1/06/1981,7.44212
2/06/1981,7.49717
3/06/1981,7.9667
4/06/1981,7.70978
5/06/1981,7.53917
6/06/1981,7.50131
7/06/1981,7.50829
8/06/1981,7.42625
9/06/1981,7.3081
10/06/1981,7.2503
11/06/1981,7.43867
12/06/1981,7.44606
13/06/1981,7.43741
14/06/1981,7.40863
15/06/1981,7.49573
16/06/1981,7.5216
17/06/1981,7.35246
18/06/1981,7.34282
19/06/1981,7.27673
20/06/1981,7.27641
21/06/1981,7.25685
22/06/1981,7.29669
23/06/1981,7.45086
24/06/1981,8.22057
25/06/1981,9.19996
26/06/1981,16.00321
27/06/1981,15.97777
28/06/1981,12.92374
29/06/1981,13.06695
30/06/1981,11.28323
1/07/1981,9.77652
2/07/1981,9.12373
3/07/1981,9.41303
4/07/1981,10.74078
5/07/1981,109.9575
6/07/1981,68.73165
7/07/1981,39.47251
8/07/1981,37.65945
9/07/1981,34.83505
10/07/1981,24.44745
11/07/1981,20.01371
12/07/1981,17.62622
13/07/1981,15.64647
14/07/1981,14.98559
15/07/1981,14.92958
16/07/1981,14.01979
17/07/1981,13.05673
18/07/1981,12.36252
19/07/1981,11.86152
20/07/1981,11.89468
21/07/1981,13.14686
22/07/1981,1266.18847
23/07/1981,311.02574
24/07/1981,99.01883
25/07/1981,109.60059
26/07/1981,63.89975
27/07/1981,40.24381
28/07/1981,32.97346
29/07/1981,31.50814
30/07/1981,137.68588
31/07/1981,85.98484
1/08/1981,56.7494
2/08/1981,39.5605
3/08/1981,32.38737
4/08/1981,28.4251
5/08/1981,25.31378
6/08/1981,24.3559
7/08/1981,22.69097
8/08/1981,23.4559
9/08/1981,516.09001
10/08/1981,308.93955
11/08/1981,179.29239
12/08/1981,83.23444
13/08/1981,57.73284
14/08/1981,235.92305
15/08/1981,726.11709
16/08/1981,176.98742
17/08/1981,80.02637
18/08/1981,520.89422
19/08/1981,272.38917
20/08/1981,110.15176
21/08/1981,1162.71878
22/08/1981,356.63467
23/08/1981,215.71994
24/08/1981,129.139
25/08/1981,78.14222
26/08/1981,58.16215
27/08/1981,48.51306
28/08/1981,41.46205
29/08/1981,37.69383
30/08/1981,37.72114
31/08/1981,229.66549
1/09/1981,145.90649
2/09/1981,69.65839
3/09/1981,49.02277
4/09/1981,40.4302
5/09/1981,35.66132
6/09/1981,32.5971
7/09/1981,30.30785
8/09/1981,28.69745
9/09/1981,27.15767
10/09/1981,26.40831
11/09/1981,24.508
12/09/1981,23.35164
13/09/1981,22.58821
14/09/1981,21.98596
15/09/1981,21.40281
16/09/1981,20.60087
17/09/1981,19.55212
18/09/1981,18.36419
19/09/1981,18.26068
20/09/1981,18.7906
21/09/1981,17.75036
22/09/1981,16.44881
23/09/1981,16.33942
24/09/1981,17.21302
25/09/1981,16.82066
26/09/1981,16.4726
27/09/1981,18.32561
28/09/1981,19.32949
29/09/1981,17.92587
30/09/1981,16.15829
1/10/1981,15.27943
2/10/1981,14.86257
3/10/1981,16.54549
4/10/1981,17.08217
5/10/1981,15.48629
6/10/1981,14.00046
7/10/1981,13.22129
8/10/1981,12.74502
9/10/1981,12.29642
10/10/1981,11.87496
11/10/1981,11.42973
12/10/1981,11.24515
13/10/1981,11.17504
14/10/1981,10.6977
15/10/1981,10.81994
16/10/1981,10.99072
17/10/1981,11.29117
18/10/1981,11.59925
19/10/1981,12.04045
20/10/1981,12.95311
21/10/1981,13.92376
22/10/1981,14.52589
23/10/1981,14.6748
24/10/1981,14.64283
25/10/1981,14.83816
26/10/1981,15.19919
27/10/1981,15.15328
28/10/1981,15.21734
29/10/1981,15.131
30/10/1981,14.82778
31/10/1981,14.20046
1/11/1981,13.72649
2/11/1981,13.46033
3/11/1981,12.92714
4/11/1981,12.00793
5/11/1981,11.18239
6/11/1981,10.71057
7/11/1981,10.59604
8/11/1981,10.39492
9/11/1981,11.41596
10/11/1981,14.02604
11/11/1981,15.00009
12/11/1981,13.41941
13/11/1981,12.19955
14/11/1981,12.37944
15/11/1981,12.75687
16/11/1981,12.31732
17/11/1981,11.41366
18/11/1981,10.83389
19/11/1981,10.44407
20/11/1981,9.9386
21/11/1981,9.18259
22/11/1981,8.44812
23/11/1981,7.88219
24/11/1981,7.48119
25/11/1981,7.55984
26/11/1981,7.79784
27/11/1981,7.81116
28/11/1981,8.2594
29/11/1981,8.32535
30/11/1981,7.4239
1/12/1981,7.05715
2/12/1981,6.68553
3/12/1981,6.50225
4/12/1981,6.24749
5/12/1981,6.06561
6/12/1981,5.97119
7/12/1981,6.14374
8/12/1981,6.42864
9/12/1981,6.67562
10/12/1981,6.7389
11/12/1981,6.36602
12/12/1981,6.16542
13/12/1981,6.02116
14/12/1981,6.08693
15/12/1981,6.12238
16/12/1981,6.2566
17/12/1981,6.20735
18/12/1981,6.03753
19/12/1981,5.90927
20/12/1981,5.87067
21/12/1981,5.83193
22/12/1981,5.80966
23/12/1981,5.82429
24/12/1981,5.8471
25/12/1981,5.78938
26/12/1981,5.63955
27/12/1981,5.53331
28/12/1981,5.40667
29/12/1981,5.27454
30/12/1981,5.11779
31/12/1981,4.92335
1/01/1982,4.7469
2/01/1982,4.96551
3/01/1982,5.19552
4/01/1982,5.32067
5/01/1982,5.15508
6/01/1982,5.18663
7/01/1982,5.10561
8/01/1982,5.24221
9/01/1982,5.22715
10/01/1982,5.12405
11/01/1982,4.81259
12/01/1982,4.68903
13/01/1982,4.80646
14/01/1982,4.99549
15/01/1982,4.83231
16/01/1982,4.68628
17/01/1982,4.55794
18/01/1982,4.39469
19/01/1982,4.23794
20/01/1982,4.09313
21/01/1982,4.09317
22/01/1982,4.0224
23/01/1982,4.00363
24/01/1982,3.9204
25/01/1982,4.01095
26/01/1982,4.27448
27/01/1982,4.35507
28/01/1982,4.32807
29/01/1982,4.29822
30/01/1982,4.2892
31/01/1982,4.27438
1/02/1982,4.32763
2/02/1982,4.31019
3/02/1982,4.21872
4/02/1982,4.12498
5/02/1982,3.97064
6/02/1982,3.81894
7/02/1982,3.7998
8/02/1982,3.76713
9/02/1982,3.73705
10/02/1982,3.68695
11/02/1982,3.70558
12/02/1982,3.92345
13/02/1982,3.9453
14/02/1982,3.86604
15/02/1982,3.89514
16/02/1982,4.19455
17/02/1982,4.37068
18/02/1982,4.30882
19/02/1982,4.45577
20/02/1982,4.62799
21/02/1982,4.6471
22/02/1982,4.65771
23/02/1982,4.69132
24/02/1982,4.71539
25/02/1982,4.69802
26/02/1982,4.75198
27/02/1982,4.7852
28/02/1982,4.82974
1/03/1982,4.9282
2/03/1982,4.90705
3/03/1982,4.85437
4/03/1982,4.77443
5/03/1982,4.78702
6/03/1982,4.51431
7/03/1982,4.43791
8/03/1982,4.61596
9/03/1982,4.93207
10/03/1982,5.09087
11/03/1982,5.21424
12/03/1982,5.24189
13/03/1982,5.13215
14/03/1982,5.01743
15/03/1982,4.86225
16/03/1982,4.71044
17/03/1982,4.65373
18/03/1982,4.76397
19/03/1982,4.78242
20/03/1982,4.82826
21/03/1982,4.83887
22/03/1982,5.04169
23/03/1982,5.25306
24/03/1982,5.34394
25/03/1982,5.18744
26/03/1982,5.27722
27/03/1982,5.27425
28/03/1982,5.35645
29/03/1982,5.54174
30/03/1982,5.70263
31/03/1982,5.6811
1/04/1982,5.59268
2/04/1982,5.59881
3/04/1982,5.57071
4/04/1982,5.36396
5/04/1982,5.48909
6/04/1982,5.60828
7/04/1982,5.63242
8/04/1982,5.53286
9/04/1982,5.51618
10/04/1982,5.29826
11/04/1982,5.29195
12/04/1982,5.30014
13/04/1982,5.23168
14/04/1982,5.17828
15/04/1982,5.18249
16/04/1982,5.49643
17/04/1982,5.72105
18/04/1982,5.77582
19/04/1982,5.73761
20/04/1982,5.67711
21/04/1982,5.64949
22/04/1982,5.60888
23/04/1982,5.63732
24/04/1982,5.6586
25/04/1982,5.69307
26/04/1982,5.67772
27/04/1982,5.87157
28/04/1982,5.83299
29/04/1982,5.69785
30/04/1982,5.6823
1/05/1982,5.68758
2/05/1982,5.64097
3/05/1982,5.5447
4/05/1982,5.59061
5/05/1982,5.6318
6/05/1982,5.81102
7/05/1982,6.04396
8/05/1982,6.0998
9/05/1982,6.02303
10/05/1982,5.92779
11/05/1982,5.68776
12/05/1982,5.8055
13/05/1982,5.99761
14/05/1982,6.12269
15/05/1982,6.19348
16/05/1982,6.11298
17/05/1982,6.09422
18/05/1982,5.82455
19/05/1982,5.85718
20/05/1982,5.97491
21/05/1982,6.08095
22/05/1982,6.1799
23/05/1982,6.16712
24/05/1982,6.11298
25/05/1982,6.12719
26/05/1982,6.0956
27/05/1982,6.15837
28/05/1982,6.11298
29/05/1982,6.15117
30/05/1982,6.09144
31/05/1982,6.14226
1/06/1982,6.22146
2/06/1982,6.26118
3/06/1982,6.23775
4/06/1982,6.28554
5/06/1982,6.35226
6/06/1982,6.31573
7/06/1982,6.32395
8/06/1982,6.36989
9/06/1982,6.5221
10/06/1982,7.05055
11/06/1982,6.95858
12/06/1982,6.9645
13/06/1982,6.82506
14/06/1982,6.80068
15/06/1982,6.83008
16/06/1982,6.80606
17/06/1982,6.75608
18/06/1982,6.70631
19/06/1982,6.69638
20/06/1982,6.91595
21/06/1982,7.03208
22/06/1982,6.91969
23/06/1982,6.89167
24/06/1982,6.85882
25/06/1982,6.83241
26/06/1982,6.83008
27/06/1982,6.81085
28/06/1982,6.78783
29/06/1982,6.85845
30/06/1982,6.90062
1/07/1982,6.83406
2/07/1982,6.76334
3/07/1982,6.73813
4/07/1982,6.7619
5/07/1982,6.80046
6/07/1982,6.81874
7/07/1982,6.78444
8/07/1982,6.74924
9/07/1982,6.75523
10/07/1982,6.77893
11/07/1982,6.80268
12/07/1982,6.82503
13/07/1982,6.8175
14/07/1982,6.76635
15/07/1982,6.87913
16/07/1982,6.83018
17/07/1982,6.73959
18/07/1982,6.66953
19/07/1982,6.72608
20/07/1982,6.7993
21/07/1982,7.05385
22/07/1982,7.16246
23/07/1982,7.13215
24/07/1982,7.06061
25/07/1982,7.01234
26/07/1982,7.01218
27/07/1982,7.0244
28/07/1982,7.13615
29/07/1982,7.08535
30/07/1982,7.12308
31/07/1982,7.12989
1/08/1982,7.10476
2/08/1982,6.98044
3/08/1982,6.83008
4/08/1982,6.80283
5/08/1982,6.83953
6/08/1982,6.82216
7/08/1982,6.72639
8/08/1982,6.73016
9/08/1982,6.96458
10/08/1982,6.9073
11/08/1982,6.94737
12/08/1982,7.006
13/08/1982,6.97051
14/08/1982,6.94006
15/08/1982,7.0028
16/08/1982,7.14669
17/08/1982,7.05038
18/08/1982,7.05888
19/08/1982,6.89996
20/08/1982,6.74832
21/08/1982,6.60139
22/08/1982,6.611
23/08/1982,6.58474
24/08/1982,6.72986
25/08/1982,6.54879
26/08/1982,6.55898
27/08/1982,6.76013
28/08/1982,6.8039
29/08/1982,6.63592
30/08/1982,6.52508
31/08/1982,6.46566
1/09/1982,6.43645
2/09/1982,6.37882
3/09/1982,6.39252
4/09/1982,6.44517
5/09/1982,6.5439
6/09/1982,6.83901
7/09/1982,6.9995
8/09/1982,7.00439
9/09/1982,6.96941
10/09/1982,6.87671
11/09/1982,6.80597
12/09/1982,6.7342
13/09/1982,6.74705
14/09/1982,6.65161
15/09/1982,6.49294
16/09/1982,6.44799
17/09/1982,6.1334
18/09/1982,5.89083
19/09/1982,5.74767
20/09/1982,5.68886
21/09/1982,5.65834
22/09/1982,5.68314
23/09/1982,5.47118
24/09/1982,5.2995
25/09/1982,5.26574
26/09/1982,5.39789
27/09/1982,5.76305
28/09/1982,6.04457
29/09/1982,6.31407
30/09/1982,6.21397
1/10/1982,6.29639
2/10/1982,6.16271
3/10/1982,6.05836
4/10/1982,6.30875
5/10/1982,6.41899
6/10/1982,6.45581
7/10/1982,6.53797
8/10/1982,6.50102
9/10/1982,6.89072
10/10/1982,7.32921
11/10/1982,6.94658
12/10/1982,6.63761
13/10/1982,6.33579
14/10/1982,6.20928
15/10/1982,6.06355
16/10/1982,5.70162
17/10/1982,5.56653
18/10/1982,5.76987
19/10/1982,5.76978
20/10/1982,5.75793
21/10/1982,5.95514
22/10/1982,6.18129
23/10/1982,6.29651
24/10/1982,6.50652
25/10/1982,6.2979
26/10/1982,5.90258
27/10/1982,5.8019
28/10/1982,6.06875
29/10/1982,6.04175
30/10/1982,5.73988
31/10/1982,5.77764
1/11/1982,6.19685
2/11/1982,6.50446
3/11/1982,6.56098
4/11/1982,6.70347
5/11/1982,6.35984
6/11/1982,6.20849
7/11/1982,5.83611
8/11/1982,5.6637
9/11/1982,5.85498
10/11/1982,5.83323
11/11/1982,5.62252
12/11/1982,5.40738
13/11/1982,5.06109
14/11/1982,4.91754
15/11/1982,4.81537
16/11/1982,4.56723
17/11/1982,4.46785
18/11/1982,4.33211
19/11/1982,4.44659
20/11/1982,4.39327
21/11/1982,4.40177
22/11/1982,4.12308
23/11/1982,3.90392
24/11/1982,3.54322
25/11/1982,3.34825
26/11/1982,3.20945
27/11/1982,3.32038
28/11/1982,3.55124
29/11/1982,3.76852
30/11/1982,3.70051
1/12/1982,3.80515
2/12/1982,3.84406
3/12/1982,3.84036
4/12/1982,3.81509
5/12/1982,3.75276
6/12/1982,3.77796
7/12/1982,3.80646
8/12/1982,3.87854
9/12/1982,3.85238
10/12/1982,3.90677
11/12/1982,3.89585
12/12/1982,3.55221
13/12/1982,3.40148
14/12/1982,3.09884
15/12/1982,3.02959
16/12/1982,3.05117
17/12/1982,3.00093
18/12/1982,2.98418
19/12/1982,2.91748
20/12/1982,2.98313
21/12/1982,3.03919
22/12/1982,2.94924
23/12/1982,3.07774
24/12/1982,2.89639
25/12/1982,2.95701
26/12/1982,2.96092
27/12/1982,2.7902
28/12/1982,2.75357
29/12/1982,3.00687
30/12/1982,2.96553
31/12/1982,2.74025
1/01/1983,2.57817
2/01/1983,2.57371
3/01/1983,2.57498
4/01/1983,2.74309
5/01/1983,2.63363
6/01/1983,2.61856
7/01/1983,2.52907
8/01/1983,2.37965
9/01/1983,2.47826
10/01/1983,2.4543
11/01/1983,2.64506
12/01/1983,2.86247
13/01/1983,2.9933
14/01/1983,3.00834
15/01/1983,3.00427
16/01/1983,2.99533
17/01/1983,3.02556
18/01/1983,3.07241
19/01/1983,2.96993
20/01/1983,2.76852
21/01/1983,2.64539
22/01/1983,2.50956
23/01/1983,2.53643
24/01/1983,2.47024
25/01/1983,2.54911
26/01/1983,2.55173
27/01/1983,2.58848
28/01/1983,2.63944
29/01/1983,2.60807
30/01/1983,2.42062
31/01/1983,2.32889
1/02/1983,2.26762
2/02/1983,2.14564
3/02/1983,2.18019
4/02/1983,2.21812
5/02/1983,2.22956
6/02/1983,2.247
7/02/1983,2.2598
8/02/1983,2.1863
9/02/1983,2.20957
10/02/1983,2.18296
11/02/1983,2.51442
12/02/1983,2.90216
13/02/1983,3.04233
14/02/1983,3.02686
15/02/1983,2.80656
16/02/1983,2.60214
17/02/1983,2.39629
18/02/1983,2.26621
19/02/1983,2.27395
20/02/1983,2.39749
21/02/1983,2.42103
22/02/1983,2.91051
23/02/1983,2.58741
24/02/1983,2.49563
25/02/1983,2.47654
26/02/1983,2.35001
27/02/1983,2.33299
28/02/1983,2.40073
1/03/1983,2.4826
2/03/1983,650.96664
3/03/1983,962.9103
4/03/1983,964.58695
5/03/1983,84.11835
6/03/1983,23.88206
7/03/1983,10.6294
8/03/1983,7.57223
9/03/1983,6.55303
10/03/1983,5.88923
11/03/1983,5.53039
12/03/1983,5.42162
13/03/1983,5.19717
14/03/1983,5.165
15/03/1983,5.30339
16/03/1983,5.42238
17/03/1983,5.45027
18/03/1983,5.32818
19/03/1983,5.15732
20/03/1983,5.04294
21/03/1983,4.87799
22/03/1983,4.8025
23/03/1983,4.88393
24/03/1983,5.2137
25/03/1983,4.93137
26/03/1983,4.9995
27/03/1983,4.82654
28/03/1983,4.73882
29/03/1983,4.62313
30/03/1983,4.61424
31/03/1983,4.52347
1/04/1983,4.89622
2/04/1983,5.4022
3/04/1983,8.38947
4/04/1983,28.94711
5/04/1983,12.2369
6/04/1983,9.08615
7/04/1983,8.21087
8/04/1983,7.62981
9/04/1983,7.20932
10/04/1983,8.48025
11/04/1983,8.54695
12/04/1983,7.8871
13/04/1983,7.08329
14/04/1983,6.88025
15/04/1983,6.5956
16/04/1983,6.5074
17/04/1983,6.20722
18/04/1983,6.15254
19/04/1983,6.1987
20/04/1983,6.24507
21/04/1983,6.20222
22/04/1983,5.89428
23/04/1983,5.92623
24/04/1983,5.98594
25/04/1983,6.4438
26/04/1983,10.88805
27/04/1983,8.78173
28/04/1983,7.71918
29/04/1983,7.21355
30/04/1983,7.01685
1/05/1983,7.01685
2/05/1983,7.01685
3/05/1983,7.119
4/05/1983,7.49959
5/05/1983,7.47635
6/05/1983,7.13966
7/05/1983,7.07713
8/05/1983,6.8491
9/05/1983,6.92283
10/05/1983,6.99576
11/05/1983,6.94246
12/05/1983,6.82988
13/05/1983,6.74366
14/05/1983,6.86253
15/05/1983,7.03358
16/05/1983,7.39191
17/05/1983,7.43784
18/05/1983,7.2316
19/05/1983,7.13876
20/05/1983,7.16193
21/05/1983,7.07393
22/05/1983,6.98657
23/05/1983,7.08108
24/05/1983,7.25546
25/05/1983,7.04478
26/05/1983,6.9522
27/05/1983,7.31937
28/05/1983,7.26032
29/05/1983,7.3332
30/05/1983,7.49605
31/05/1983,7.58385
1/06/1983,7.5594
2/06/1983,7.53213
3/06/1983,7.50492
4/06/1983,7.47777
5/06/1983,7.45067
6/06/1983,7.42364
7/06/1983,7.69368
8/06/1983,7.89508
9/06/1983,7.89508
10/06/1983,7.89508
11/06/1983,7.89508
12/06/1983,7.89508
13/06/1983,7.89508
14/06/1983,7.89508
15/06/1983,7.89508
16/06/1983,7.89508
17/06/1983,7.89508
18/06/1983,7.89508
19/06/1983,7.89508
20/06/1983,7.89508
21/06/1983,7.89508
22/06/1983,7.89508
23/06/1983,7.89508
24/06/1983,7.89508
25/06/1983,7.89508
26/06/1983,7.89508
27/06/1983,7.89508
28/06/1983,7.89508
29/06/1983,7.89508
30/06/1983,7.89508
1/07/1983,7.89508
2/07/1983,7.89508
3/07/1983,7.89508
4/07/1983,7.89508
5/07/1983,7.89508
6/07/1983,7.89508
7/07/1983,7.89508
8/07/1983,7.89508
9/07/1983,7.89508
10/07/1983,7.89508
11/07/1983,7.89508
12/07/1983,7.89508
13/07/1983,7.89508
14/07/1983,7.89508
15/07/1983,7.89508
16/07/1983,7.89508
17/07/1983,7.89508
18/07/1983,7.89508
19/07/1983,7.78214
20/07/1983,6.22806
21/07/1983,6.28429
22/07/1983,6.34201
23/07/1983,6.40014
24/07/1983,6.45859
25/07/1983,6.51735
26/07/1983,6.73313
27/07/1983,7.59917
28/07/1983,8.73374
29/07/1983,7.96766
30/07/1983,8.30534
31/07/1983,8.70465
1/08/1983,8.48797
2/08/1983,8.37937
3/08/1983,7.88413
4/08/1983,7.35376
5/08/1983,7.29507
6/08/1983,7.30269
7/08/1983,7.06277
8/08/1983,6.93463
9/08/1983,6.99046
10/08/1983,7.04733
11/08/1983,7.10447
12/08/1983,7.16189
13/08/1983,7.21959
14/08/1983,7.27757
15/08/1983,7.35795
16/08/1983,7.24156
17/08/1983,7.86152
18/08/1983,7.58753
19/08/1983,7.46099
20/08/1983,7.26892
21/08/1983,7.04629
22/08/1983,7.07128
23/08/1983,7.1159
24/08/1983,7.60764
25/08/1983,9.04692
26/08/1983,9.83638
27/08/1983,8.62772
28/08/1983,8.28477
29/08/1983,7.92781
30/08/1983,7.41266
31/08/1983,7.12249
1/09/1983,6.98369
2/09/1983,6.98102
3/09/1983,6.94815
4/09/1983,7.64083
5/09/1983,9.07359
6/09/1983,10.95215
7/09/1983,12.37232
8/09/1983,10.22017
9/09/1983,10.29749
10/09/1983,18.33263
11/09/1983,16.91946
12/09/1983,12.55484
13/09/1983,10.54197
14/09/1983,9.53455
15/09/1983,8.86957
16/09/1983,8.45172
17/09/1983,8.33243
18/09/1983,7.75713
19/09/1983,7.51632
20/09/1983,7.00699
21/09/1983,6.63615
22/09/1983,6.21502
23/09/1983,6.07147
24/09/1983,5.79598
25/09/1983,5.83488
26/09/1983,5.74067
27/09/1983,5.51498
28/09/1983,5.27061
29/09/1983,5.10981
30/09/1983,4.9357
1/10/1983,4.98166
2/10/1983,4.88054
3/10/1983,4.51417
4/10/1983,4.45345
5/10/1983,4.61507
6/10/1983,4.56504
7/10/1983,4.62062
8/10/1983,4.5739
9/10/1983,4.36172
10/10/1983,3.994
11/10/1983,4.23786
12/10/1983,4.34034
13/10/1983,4.47176
14/10/1983,5.30378
15/10/1983,5.60416
16/10/1983,5.95823
17/10/1983,5.30911
18/10/1983,5.37304
19/10/1983,5.78101
20/10/1983,6.05638
21/10/1983,5.33751
22/10/1983,5.07534
23/10/1983,4.56509
24/10/1983,4.19978
25/10/1983,3.95465
26/10/1983,3.77305
27/10/1983,3.64751
28/10/1983,3.49425
29/10/1983,3.52151
30/10/1983,3.93436
31/10/1983,4.0378
1/11/1983,3.94288
2/11/1983,3.79273
3/11/1983,3.77441
4/11/1983,3.75083
5/11/1983,3.76381
6/11/1983,3.56677
7/11/1983,3.49871
8/11/1983,3.59019
9/11/1983,3.64019
10/11/1983,3.64019
11/11/1983,3.55199
12/11/1983,3.42428
13/11/1983,3.22684
14/11/1983,3.11509
15/11/1983,2.929
16/11/1983,3.04626
17/11/1983,3.24958
18/11/1983,3.35188
19/11/1983,3.35188
20/11/1983,3.19354
21/11/1983,3.09852
22/11/1983,2.93173
23/11/1983,2.91248
24/11/1983,2.98564
25/11/1983,3.31381
26/11/1983,5.26894
27/11/1983,6.03373
28/11/1983,4.79129
29/11/1983,4.09812
30/11/1983,3.55613
1/12/1983,3.35775
2/12/1983,3.49425
3/12/1983,3.49425
4/12/1983,3.4054
5/12/1983,3.30313
6/12/1983,3.3269
7/12/1983,3.55308
8/12/1983,3.73626
9/12/1983,3.53706
10/12/1983,3.52262
11/12/1983,3.47552
12/12/1983,3.2002
13/12/1983,2.99283
14/12/1983,2.84654
15/12/1983,2.75469
16/12/1983,2.73207
17/12/1983,2.5712
18/12/1983,2.51274
19/12/1983,2.52882
20/12/1983,2.43738
21/12/1983,2.31511
22/12/1983,2.30135
23/12/1983,2.28404
24/12/1983,2.14892
25/12/1983,2.18434
26/12/1983,2.19975
27/12/1983,1.95398
28/12/1983,1.99008
29/12/1983,1.97532
30/12/1983,2.25981
31/12/1983,2.26912
1/01/1984,2.26018
2/01/1984,2.85512
3/01/1984,2.61433
4/01/1984,2.47897
5/01/1984,2.26448
6/01/1984,2.29546
7/01/1984,2.19483
8/01/1984,2.20219
9/01/1984,2.17696
10/01/1984,2.10852
11/01/1984,2.17652
12/01/1984,2.18826
13/01/1984,2.26593
14/01/1984,3.64459
15/01/1984,3.90146
16/01/1984,3.86525
17/01/1984,3.43006
18/01/1984,3.19863
19/01/1984,3.14476
20/01/1984,3.07143
21/01/1984,3.02037
22/01/1984,2.96292
23/01/1984,2.89232
24/01/1984,2.72761
25/01/1984,2.87362
26/01/1984,2.92525
27/01/1984,2.99519
28/01/1984,2.98679
29/01/1984,2.85878
30/01/1984,2.73861
31/01/1984,2.72879
1/02/1984,2.78447
2/02/1984,2.81387
3/02/1984,2.69827
